0.124741,0.157769,0.189474,0.219638,0.24808,0.274602,0.299014,0.321172,0.340954,0.358243,0.372949,0.385007,0.394352,0.400921,0.404678,0.405622,0.403761,0.399092,0.391621,0.381395,0.368482,0.35294,0.334846,0.314305,0.291428,0.266332,0.239182,0.210176,0.179504,0.147352,0.113961,0.079628,0.0446589,0.00935184,-0.0259641,-0.0609154,-0.0951199,-0.128195,-0.159722,-0.18928,-0.216506,-0.241057,-0.262541,-0.28059,-0.294952,-0.30545,-0.311903,-0.314179,-0.312244,-0.306139,
0.054091,0.0578911,0.0612069,0.0639741,0.0661816,0.0678567,0.0690119,0.0696129,0.069604,0.0689691,0.067758,0.0660329,0.0638015,0.0610294,0.0577067,0.0538806,0.0496313,0.0450226,0.0400713,0.0347699,0.0291497,0.023304,0.017338,0.0113057,0.00521059,-0.000926167,-0.00701482,-0.0129325,-0.018599,-0.0239956,-0.029116,-0.0339142,-0.0382924,-0.0421474,-0.0454387,-0.0481932,-0.0504255,-0.0520804,-0.0530735,-0.0533739,-0.0530253,-0.0520862,-0.0505649,-0.0484247,-0.0456483,-0.0422829,-0.0384223,-0.0341453,-0.0294693,-0.0243781,
0.0115322,0.022025,0.0323174,0.0423223,0.0519626,0.0611659,0.0698663,0.0780036,0.0855211,0.0923696,0.0985139,0.103925,0.108571,0.112421,0.115453,0.117658,0.119026,0.119549,0.119224,0.11805,0.116033,0.113184,0.10952,0.105062,0.0998272,0.0938401,0.087139,0.0797699,0.0717766,0.0632039,0.054108,0.0445563,0.0346224,0.0243878,0.0139416,0.00337342,-0.00722292,-0.0177378,-0.0280474,-0.0380321,-0.0475827,-0.0565859,-0.0649164,-0.0724508,-0.0790815,-0.0847144,-0.089266,-0.0926682,-0.0948667,-0.0958165,
0.23123,0.231368,0.229523,0.225779,0.22024,0.212934,0.203832,0.192958,0.18043,0.166417,0.151067,0.134468,0.116682,0.097837,0.0781627,0.0579161,0.0372775,0.0163514,-0.00471943,-0.0256728,-0.0461939,-0.0660418,-0.0850726,-0.103157,-0.120103,-0.135638,-0.149493,-0.161506,-0.171642,-0.179853,-0.18598,-0.189834,-0.191337,-0.190559,-0.1876,-0.182483,-0.17518,-0.165715,-0.154238,-0.140982,-0.126163,-0.109902,-0.0922738,-0.0734514,-0.0537416,-0.0334517,-0.0127753,0.00816605,0.0292116,0.0501153,
1.47191,1.59422,1.70595,1.80664,1.89595,1.97354,2.03912,2.09241,2.13323,2.16147,2.17704,2.17991,2.17003,2.14742,2.11216,2.0644,2.00431,1.93209,1.84796,1.75224,1.64531,1.52767,1.39982,1.26231,1.11579,0.961083,0.799142,0.631045,0.457944,0.281094,0.101961,-0.0777393,-0.256115,-0.431207,-0.601019,-0.763443,-0.916179,-1.05683,-1.18315,-1.2931,-1.38489,-1.45685,-1.50754,-1.53587,-1.54132,-1.52391,-1.48408,-1.4225,-1.34022,-1.23874,
1.45425,1.56487,1.66501,1.75431,1.83235,1.89879,1.95341,1.99604,2.02652,2.04476,2.0507,2.04432,2.02556,1.99454,1.95144,1.89641,1.82955,1.75107,1.66135,1.56077,1.44973,1.32871,1.19831,1.05914,0.911958,0.757728,0.597549,0.432436,0.263496,0.0922594,-0.0794739,-0.25001,-0.417678,-0.580509,-0.736341,-0.883067,-1.01853,-1.14048,-1.24696,-1.33643,-1.40732,-1.45797,-1.48731,-1.49509,-1.48135,-1.44616,-1.39,-1.314,-1.21963,-1.10852,
0.84993,0.972975,1.08898,1.19741,1.29788,1.39002,1.4734,1.54765,1.61249,1.66776,1.71332,1.74904,1.77475,1.79035,1.7958,1.79114,1.7764,1.75159,1.71675,1.67197,1.61743,1.55336,1.47998,1.39747,1.30608,1.20618,1.09829,0.98293,0.860619,0.731889,0.597446,0.458249,0.315423,0.170096,0.0233574,-0.123559,-0.269061,-0.41126,-0.548267,-0.678381,-0.799942,-0.9111,-1.00979,-1.09405,-1.16235,-1.21364,-1.24713,-1.262,-1.25763,-1.23401,
0.0235421,0.0203846,0.0170053,0.0134457,0.0097351,0.00590719,0.00201073,-0.00190925,-0.00582232,-0.00969511,-0.013482,-0.0171424,-0.0206493,-0.0239727,-0.0270747,-0.0299262,-0.0325099,-0.0348028,-0.0367757,-0.0384118,-0.0397066,-0.0406487,-0.0412208,-0.0414181,-0.0412473,-0.0407092,-0.039801,-0.0385324,-0.0369209,-0.0349773,-0.0327113,-0.0301474,-0.0273162,-0.0242378,-0.0209316,-0.017433,-0.013783,-0.0100107,-0.00614517,-0.00222898,0.00169344,0.00558908,0.00942295,0.0131478,0.0167205,0.0201124,0.0232913,0.0262127,0.0288394,0.0311521,
0.183282,0.184103,0.182671,0.179024,0.173309,0.16559,0.155868,0.144266,0.131009,0.116257,0.100119,0.0827953,0.0645356,0.0455124,0.0258829,0.00590355,-0.0141643,-0.0341787,-0.0540108,-0.0734192,-0.0921587,-0.110102,-0.127144,-0.143107,-0.157823,-0.171208,-0.183177,-0.19359,-0.202353,-0.209456,-0.214861,-0.218466,-0.220222,-0.220181,-0.218372,-0.214754,-0.209328,-0.202178,-0.193369,-0.182923,-0.170928,-0.15753,-0.142816,-0.126842,-0.109756,-0.0917779,-0.0730517,-0.0536714,-0.0338214,-0.0137591,
0.227032,0.266614,0.302998,0.33563,0.364031,0.387821,0.406658,0.420217,0.42824,0.430596,0.427269,0.418334,0.403947,0.38432,0.359726,0.33054,0.297242,0.260346,0.220343,0.177722,0.133025,0.0868262,0.0396759,-0.00792468,-0.0555078,-0.102625,-0.148848,-0.193764,-0.23699,-0.278209,-0.317156,-0.353576,-0.387209,-0.417831,-0.44527,-0.469391,-0.490069,-0.50719,-0.520657,-0.530396,-0.536364,-0.538544,-0.536936,-0.531537,-0.522354,-0.509431,-0.492855,-0.472722,-0.449124,-0.422171,
0.986422,0.977542,0.955576,0.920868,0.874007,0.81579,0.747141,0.669084,0.582784,0.489502,0.390504,0.287044,0.180386,0.0717704,-0.0376372,-0.146741,-0.254495,-0.359933,-0.462197,-0.560509,-0.654141,-0.742442,-0.824857,-0.900903,-0.970138,-1.03217,-1.0867,-1.13344,-1.17217,-1.20269,-1.2249,-1.23868,-1.24395,-1.24071,-1.22896,-1.20878,-1.18023,-1.14344,-1.09859,-1.04591,-0.985638,-0.918089,-0.843636,-0.762697,-0.675742,-0.583322,-0.486077,-0.384698,-0.279936,-0.172644,
0.727948,0.725043,0.71243,0.689898,0.657862,0.617274,0.568862,0.512999,0.4503,0.381781,0.308468,0.231323,0.151368,0.0694808,-0.0136897,-0.0973342,-0.180341,-0.26175,-0.341044,-0.417821,-0.491434,-0.561142,-0.626426,-0.68696,-0.742406,-0.792443,-0.836821,-0.875233,-0.907327,-0.932971,-0.952242,-0.965089,-0.97126,-0.970609,-0.96322,-0.949236,-0.928727,-0.901756,-0.868435,-0.8289,-0.783341,-0.732115,-0.675649,-0.614195,-0.547908,-0.477253,-0.403004,-0.325791,-0.246019,-0.164224,
0.413436,0.414572,0.410617,0.401606,0.387679,0.369031,0.345938,0.318748,0.28782,0.253498,0.216204,0.176465,0.134799,0.0916394,0.0474114,0.00260547,-0.0422789,-0.0867965,-0.130534,-0.173097,-0.214133,-0.253323,-0.290325,-0.324812,-0.356536,-0.385321,-0.410973,-0.433278,-0.452066,-0.467239,-0.47872,-0.486434,-0.490329,-0.490379,-0.486563,-0.478898,-0.467465,-0.452365,-0.433666,-0.411443,-0.385853,-0.35711,-0.325424,-0.290997,-0.254075,-0.214945,-0.173918,-0.131346,-0.0876268,-0.043152,
0.251392,0.271634,0.288637,0.302158,0.312024,0.318112,0.320324,0.318616,0.313014,0.303607,0.290525,0.273955,0.254128,0.231306,0.205776,0.177875,0.147968,0.116415,0.0835658,0.0497853,0.0154533,-0.0190658,-0.0534337,-0.0873234,-0.120421,-0.152439,-0.183106,-0.212162,-0.239375,-0.264548,-0.287506,-0.308079,-0.326115,-0.341494,-0.354125,-0.363927,-0.370835,-0.374802,-0.375807,-0.373838,-0.36891,-0.361062,-0.350345,-0.336815,-0.320554,-0.301681,-0.280332,-0.256647,-0.230791,-0.202954,
0.170662,0.204847,0.236471,0.264942,0.289906,0.31117,0.328463,0.341415,0.349723,0.353238,0.351956,0.346002,0.335535,0.320616,0.301297,0.277892,0.250959,0.220977,0.188225,0.153008,0.115807,0.0771753,0.0376124,-0.00245261,-0.042662,-0.0826953,-0.122179,-0.160661,-0.197748,-0.233225,-0.266959,-0.298715,-0.328175,-0.355098,-0.379365,-0.400888,-0.419565,-0.435292,-0.447945,-0.457407,-0.463649,-0.466713,-0.466609,-0.463271,-0.45665,-0.446806,-0.43387,-0.417933,-0.399031,-0.377222,
0.663834,0.546931,0.422694,0.293173,0.160244,0.0251979,-0.110904,-0.246616,-0.380317,-0.51082,-0.637374,-0.759279,-0.875805,-0.986268,-1.09005,-1.18663,-1.27568,-1.3569,-1.43001,-1.49468,-1.55064,-1.59778,-1.63609,-1.66543,-1.68563,-1.69658,-1.69827,-1.69069,-1.67393,-1.64807,-1.61315,-1.56918,-1.5163,-1.45473,-1.38471,-1.30642,-1.22006,-1.12599,-1.02472,-0.916761,-0.802545,-0.682603,-0.557533,-0.428087,-0.295388,-0.160737,-0.0251407,0.110532,0.244913,0.376087,
0.266401,0.276087,0.282504,0.285584,0.285211,0.281314,0.273958,0.263327,0.249623,0.232988,0.213556,0.191545,0.16729,0.141167,0.113491,0.0845128,0.0544966,0.0237897,-0.00721149,-0.0381525,-0.068769,-0.0988416,-0.128115,-0.15628,-0.183039,-0.208173,-0.231539,-0.253002,-0.272381,-0.289477,-0.30414,-0.316298,-0.325921,-0.332957,-0.337318,-0.338925,-0.337771,-0.333913,-0.327416,-0.318307,-0.306593,-0.292326,-0.275638,-0.256702,-0.235672,-0.21266,-0.187789,-0.161256,-0.133336,-0.104312,
0.353472,0.376661,0.396921,0.414346,0.42883,0.440064,0.447822,0.452115,0.453087,0.450824,0.445271,0.436298,0.423888,0.40823,0.389604,0.36816,0.343872,0.316737,0.287012,0.255169,0.22157,0.18633,0.149524,0.111416,0.0724954,0.0333402,-0.00561854,-0.0442081,-0.0822752,-0.119358,-0.154738,-0.187839,-0.218448,-0.246491,-0.271649,-0.293322,-0.310983,-0.324447,-0.333794,-0.339101,-0.340211,-0.336775,-0.328646,-0.316166,-0.299871,-0.280012,-0.256544,-0.229541,-0.199448,-0.16692,
0.418277,0.428939,0.436177,0.439974,0.440304,0.437117,0.430399,0.420231,0.40674,0.390018,0.370119,0.347154,0.321319,0.292831,0.261914,0.228803,0.193731,0.156945,0.118779,0.0796405,0.0399085,-0.000110934,-0.0400829,-0.0795617,-0.118054,-0.155125,-0.190399,-0.223497,-0.254024,-0.281584,-0.305773,-0.326239,-0.34277,-0.355233,-0.363436,-0.367158,-0.366318,-0.361009,-0.351365,-0.337499,-0.319547,-0.297724,-0.272318,-0.243695,-0.212268,-0.178423,-0.142484,-0.104817,-0.0659081,-0.0262642,
0.0491301,0.0656997,0.0816748,0.0969256,0.111349,0.124842,0.137296,0.148618,0.158738,0.167595,0.175132,0.181304,0.186076,0.189413,0.191292,0.191707,0.190668,0.188175,0.184229,0.178856,0.172097,0.163996,0.154596,0.143957,0.132148,0.119245,0.105341,0.0905466,0.0749769,0.0587416,0.0419676,0.0248144,0.00745198,-0.00996073,-0.0272615,-0.0442659,-0.0607794,-0.0766126,-0.0915744,-0.105473,-0.118135,-0.129408,-0.139129,-0.147139,-0.153324,-0.157616,-0.159959,-0.160302,-0.158628,-0.154972,
0.0244295,0.0350134,0.0453036,0.0552246,0.0647078,0.073678,0.0820692,0.0898154,0.0968392,0.103086,0.108543,0.113194,0.116984,0.119861,0.121815,0.122853,0.122973,0.122168,0.120436,0.117784,0.114225,0.109793,0.104532,0.098477,0.0916373,0.0840512,0.0758064,0.0669865,0.0576381,0.0478114,0.0375898,0.0270696,0.0163504,0.00554388,-0.00524293,-0.0159264,-0.0264154,-0.0365723,-0.0462405,-0.0553118,-0.0637229,-0.0713796,-0.0781445,-0.0839054,-0.088599,-0.0921723,-0.0945815,-0.0958076,-0.0958242,-0.0945907,
0.0950771,0.171502,0.245757,0.316667,0.382989,0.443463,0.496924,0.542331,0.578634,0.604749,0.619865,0.623707,0.616386,0.598079,0.569056,0.529979,0.481919,0.4261,0.363745,0.296052,0.224139,0.149089,0.0720545,-0.0058581,-0.0838065,-0.161174,-0.237383,-0.311852,-0.38409,-0.453738,-0.520538,-0.584258,-0.64467,-0.701575,-0.754813,-0.804241,-0.849728,-0.891152,-0.928396,-0.961358,-0.989945,-1.01403,-1.03351,-1.04831,-1.05842,-1.06381,-1.06446,-1.06035,-1.05146,-1.0378,
0.0443588,0.0457664,0.0465922,0.0468529,0.0465926,0.0458232,0.0445199,0.0426629,0.040274,0.0374143,0.0341466,0.0304986,0.0264704,0.0220821,0.0174042,0.0125301,0.00751935,0.00238622,-0.00285266,-0.00813531,-0.0133714,-0.0184878,-0.0234495,-0.0282432,-0.0328428,-0.0371859,-0.0411951,-0.0448246,-0.0480738,-0.0509466,-0.0534109,-0.0554088,-0.0569027,-0.0578991,-0.0584229,-0.0584794,-0.0580456,-0.0570952,-0.0556302,-0.0536913,-0.0513288,-0.048559,-0.0453665,-0.0417546,-0.0377755,-0.0335025,-0.0289838,-0.0242345,-0.0192678,-0.0141297,
0.0348811,0.017187,-0.000611625,-0.0183512,-0.0358747,-0.0530052,-0.0695238,-0.0851908,-0.0998015,-0.113202,-0.125239,-0.13572,-0.144448,-0.151279,-0.156132,-0.158962,-0.159731,-0.158399,-0.154955,-0.149451,-0.142016,-0.132796,-0.121908,-0.109467,-0.0956377,-0.0806468,-0.0647225,-0.0480577,-0.0308236,-0.013198,0.00462264,0.0224301,0.0400336,0.0572855,0.0740678,0.0902526,0.105692,0.120249,0.13383,0.146369,0.1578,0.168045,0.177026,0.184686,0.190994,0.195932,0.199483,0.201615,0.202299,0.20153,
0.0245423,0.0359073,0.046877,0.0573089,0.0670435,0.0759438,0.0839176,0.090893,0.0967758,0.101448,0.104814,0.10684,0.107532,0.106896,0.10492,0.101599,0.0969727,0.0911377,0.0842066,0.0762714,0.0674043,0.0576968,0.0472878,0.0363402,0.0249935,0.0133514,0.00151243,-0.0104006,-0.0222449,-0.0338875,-0.0452287,-0.0561956,-0.0667123,-0.0766832,-0.0860078,-0.0946106,-0.102449,-0.109492,-0.115691,-0.120988,-0.125333,-0.128708,-0.131109,-0.132534,-0.132965,-0.132381,-0.130777,-0.128177,-0.124616,-0.120116,
0.0810483,0.0849725,0.0878305,0.089637,0.0903869,0.0900406,0.088564,0.085972,0.0823299,0.0777119,0.0721662,0.0657226,0.0584296,0.0503838,0.0417192,0.0325515,0.0229461,0.0129639,0.00271553,-0.00765474,-0.0180187,-0.0282846,-0.0383841,-0.0482415,-0.0577499,-0.0667886,-0.0752655,-0.0831307,-0.0903495,-0.0968634,-0.102585,-0.107443,-0.111413,-0.114499,-0.116686,-0.117936,-0.118216,-0.117512,-0.115851,-0.113276,-0.109811,-0.105448,-0.100198,-0.0941133,-0.0872793,-0.0797687,-0.0716231,-0.0628807,-0.0536166,-0.0439418,
0.230395,0.310958,0.387586,0.459154,0.524549,0.582598,0.632214,0.672488,0.702588,0.721782,0.729669,0.726206,0.711479,0.685675,0.649307,0.603231,0.548404,0.485793,0.416501,0.341729,0.262616,0.180257,0.0957812,0.0102431,-0.0754965,-0.160669,-0.24449,-0.326249,-0.405399,-0.481495,-0.554105,-0.622843,-0.6874,-0.747521,-0.802965,-0.853533,-0.899078,-0.939464,-0.974549,-1.00423,-1.02842,-1.04708,-1.06014,-1.06757,-1.06933,-1.06544,-1.05591,-1.04074,-1.02,-0.993733,
1.71213,1.81399,1.88791,1.93281,1.94808,1.93319,1.88794,1.81312,1.71066,1.58308,1.43286,1.26236,1.07424,0.87174,0.658348,0.437224,0.210961,-0.0181393,-0.247705,-0.475291,-0.698714,-0.916308,-1.12681,-1.32906,-1.52184,-1.70401,-1.87469,-2.03325,-2.17923,-2.3121,-2.43133,-2.53647,-2.62722,-2.70337,-2.76475,-2.81116,-2.84242,-2.85842,-2.85916,-2.84465,-2.81496,-2.77014,-2.71026,-2.63549,-2.54611,-2.44241,-2.3247,-2.19327,-2.04849,-1.89094,
1.51254,1.37398,1.21633,1.04236,0.854793,0.656493,0.450366,0.239105,0.025148,-0.189211,-0.401872,-0.611028,-0.815088,-1.01257,-1.20219,-1.38294,-1.55396,-1.71444,-1.86363,-2.001,-2.12606,-2.23839,-2.33762,-2.42347,-2.49568,-2.55404,-2.59838,-2.62859,-2.64459,-2.64633,-2.6338,-2.60704,-2.56614,-2.51121,-2.44237,-2.35984,-2.26386,-2.1547,-2.03271,-1.89833,-1.75201,-1.59427,-1.42575,-1.24727,-1.05972,-0.864075,-0.661498,-0.453418,-0.241432,-0.0272922,
1.94181,1.8699,1.76971,1.64344,1.49353,1.32253,1.13323,0.928814,0.712588,0.487659,0.256816,0.0226487,-0.212346,-0.44577,-0.675467,-0.899637,-1.11678,-1.32557,-1.52476,-1.71321,-1.88998,-2.05437,-2.20577,-2.34361,-2.46734,-2.57653,-2.67082,-2.74996,-2.81373,-2.86193,-2.89439,-2.911,-2.91173,-2.8966,-2.86565,-2.81897,-2.75665,-2.67889,-2.58596,-2.47816,-2.35583,-2.21935,-2.06915,-1.90584,-1.73013,-1.54282,-1.34473,-1.13682,-0.92027,-0.696555,
2.25489,2.22986,2.16999,2.07668,1.9521,1.79867,1.61911,1.41676,1.19535,0.9585,0.709619,0.452094,0.189217,-0.0760075,-0.340861,-0.602829,-0.859704,-1.10966,-1.35111,-1.5825,-1.80251,-2.01013,-2.20451,-2.38484,-2.5504,-2.70062,-2.83502,-2.95315,-3.05468,-3.13933,-3.20684,-3.25701,-3.28971,-3.30486,-3.30244,-3.28244,-3.24491,-3.18995,-3.11775,-3.02848,-2.9224,-2.79985,-2.66115,-2.50673,-2.33712,-2.15298,-1.95497,-1.74386,-1.52058,-1.28632,
1.55455,1.78591,1.99016,2.16286,2.29981,2.39751,2.45358,2.46676,2.43677,2.36418,2.25074,2.09937,1.91385,1.69848,1.45775,1.19622,0.918484,0.629062,0.332207,0.0316488,-0.269448,-0.568309,-0.862434,-1.14966,-1.42825,-1.69681,-1.9542,-2.19941,-2.4316,-2.65004,-2.8541,-3.04325,-3.21701,-3.37492,-3.5166,-3.64166,-3.74978,-3.84061,-3.9139,-3.96944,-4.00708,-4.02672,-4.02825,-4.01166,-3.97701,-3.92443,-3.85409,-3.76621,-3.661,-3.53876,
1.64454,1.62951,1.58959,1.52605,1.44064,1.33496,1.21043,1.06882,0.91254,0.74448,0.567385,0.383421,0.194427,0.0024541,-0.190112,-0.381032,-0.568683,-0.751914,-0.929552,-1.10024,-1.26269,-1.41587,-1.55911,-1.69191,-1.81377,-1.92401,-2.02202,-2.10743,-2.18006,-2.23976,-2.28627,-2.31935,-2.33883,-2.34473,-2.33713,-2.31606,-2.28152,-2.23352,-2.17221,-2.09792,-2.01105,-1.91188,-1.80059,-1.67753,-1.5433,-1.39869,-1.24449,-1.08137,-0.910042,-0.731532,
0.774333,0.834602,0.883694,0.920544,0.9444,0.954989,0.952348,0.936542,0.907639,0.865975,0.812343,0.747852,0.673662,0.590834,0.500411,0.403617,0.301903,0.196742,0.0893708,-0.0191883,-0.127922,-0.23572,-0.341476,-0.444265,-0.54339,-0.638258,-0.72825,-0.812725,-0.891112,-0.962992,-1.02809,-1.08616,-1.13691,-1.18,-1.21523,-1.2425,-1.26175,-1.27293,-1.27594,-1.27071,-1.25727,-1.23572,-1.2062,-1.16882,-1.12365,-1.07085,-1.0107,-0.943593,-0.869869,-0.789829,
1.0316,1.0784,1.11033,1.12689,1.12782,1.11306,1.08278,1.03748,0.978067,0.905665,0.821421,0.726555,0.622493,0.510837,0.393182,0.27103,0.145814,0.0189091,-0.108351,-0.234674,-0.358853,-0.479864,-0.596848,-0.708991,-0.815484,-0.915608,-1.0088,-1.09459,-1.17256,-1.24232,-1.30353,-1.35589,-1.3992,-1.43329,-1.45806,-1.47339,-1.47919,-1.47541,-1.46213,-1.43941,-1.40732,-1.36597,-1.31552,-1.25618,-1.18824,-1.11203,-1.02791,-0.936256,-0.837533,-0.732353,
0.351644,0.151971,-0.049652,-0.250939,-0.450125,-0.645867,-0.837064,-1.02285,-1.20256,-1.37562,-1.54156,-1.69993,-1.85029,-1.99218,-2.12517,-2.24881,-2.36255,-2.46578,-2.55794,-2.63848,-2.70683,-2.7625,-2.80509,-2.83422,-2.84955,-2.85095,-2.83853,-2.81244,-2.77276,-2.71977,-2.65399,-2.57596,-2.4862,-2.38525,-2.27372,-2.15213,-2.021,-1.88088,-1.73226,-1.57557,-1.41123,-1.23968,-1.06136,-0.876798,-0.686675,-0.491824,-0.293269,-0.092348,0.109259,0.309555,
0.689494,0.707358,0.716002,0.715231,0.704998,0.685485,0.657109,0.620377,0.575764,0.523818,0.465319,0.401211,0.332405,0.259709,0.183946,0.106014,0.0268213,-0.0527515,-0.131888,-0.209885,-0.286133,-0.359994,-0.430794,-0.49795,-0.561036,-0.619691,-0.67354,-0.722207,-0.765377,-0.802816,-0.834346,-0.859822,-0.879117,-0.892097,-0.898655,-0.898776,-0.892529,-0.879963,-0.861085,-0.835945,-0.804689,-0.76752,-0.724662,-0.676352,-0.622844,-0.564429,-0.501485,-0.43449,-0.36396,-0.290378,
0.825751,0.9025,0.96649,1.01678,1.05279,1.07392,1.07953,1.06933,1.04348,1.00268,0.947878,0.880037,0.800059,0.709098,0.608762,0.500859,0.386947,0.268279,0.146142,0.0220422,-0.102497,-0.226175,-0.347934,-0.4669,-0.582252,-0.693097,-0.798548,-0.897929,-0.990811,-1.07681,-1.15547,-1.22634,-1.28906,-1.34344,-1.38934,-1.42659,-1.455,-1.47441,-1.48475,-1.48603,-1.47833,-1.46168,-1.43604,-1.40144,-1.35806,-1.30612,-1.24585,-1.17746,-1.10117,-1.0173,
